offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x1F40C18,0x1F40C20,8,ascii,2129,SCIPPDTS,si,,
0x1F40C48,0x1F40C50,8,ascii,2129,SCIPPDTS,si,,
0x1F40C78,0x1F40C80,8,ascii,2129,SCIPPDTS,si,,
0x1F4BD0C,0x1F4BD12,6,ascii,2132,d'RvB6,si,,
0x1F5A468,0x1F5A46E,6,ascii,2138,d'RvB6,si,,
0x1F7A37C,0x1F7A382,6,ascii,2148,d'RvB6,si,,
0x1F80BB8,0x1F80BC1,9,ascii,2150,SCIPPDTS8,si,,
0x1F80BE8,0x1F80BF1,9,ascii,2150,SCIPPDTSL,si,,
0x1F80C48,0x1F80C51,9,ascii,2150,SDNSSDTSh,si,,
0x1F80C78,0x1F80C81,9,ascii,2150,SCIPPDTSt,si,,
0x1F8E48F,0x1F8E499,10,ascii,2154,5P4RVS5E3H,si,,
0x1F93018,0x1F9301E,6,ascii,2156,d'RvB6,si,,
0x1FC0BB8,0x1FC0BC0,8,ascii,2171,SCIPPDTS,si,,
0x1FC0BE8,0x1FC0BF0,8,ascii,2171,SCIPPDTS,si,,
0x1FC0C18,0x1FC0C20,8,ascii,2171,SCIPPDTS,si,,
0x1FC0C48,0x1FC0C50,8,ascii,2171,SCIPPDTS,si,,
0x1FC0C78,0x1FC0C81,9,ascii,2171,"SCIPPDTS,",si,,
0x1FC335C,0x1FC3362,6,ascii,2172,d'RvB6,si,,
0x201E84A,0x201E851,7,ascii,2201,"2Q?4T""'",,,
0x2040AC8,0x2040AD0,8,ascii,2210,SCIPPDTS,si,,
0x2040AF8,0x2040B00,8,ascii,2210,SDNSSDTS,si,,
0x2040B28,0x2040B30,8,ascii,2210,SCIPPDTS,si,,
0x2040B58,0x2040B60,8,ascii,2210,SCIPPDTS,si,,
0x2040B88,0x2040B90,8,ascii,2210,SCIPPDTS,si,,
0x2080AC8,0x2080AD0,8,ascii,2227,SDNSSDTS,si,,
0x2080AF8,0x2080B00,8,ascii,2227,SCIPPDTS,si,,
0x2080B28,0x2080B31,9,ascii,2227,SCIPPDTS,si,,
0x2080B58,0x2080B60,8,ascii,2227,SCIPPDTS,si,,
0x2080B88,0x2080B91,9,ascii,2227,SCIPPDTS(,si,,
0x20C0AC8,0x20C0AD1,9,ascii,2244,"SCIPPDTS,",si,,
0x20C0B28,0x20C0B31,9,ascii,2244,SCIPPDTST,si,,
0x20C0B58,0x20C0B61,9,ascii,2244,SCIPPDTSh,si,,
0x20C0B88,0x20C0B91,9,ascii,2244,SCIPPDTS|,si,,
0x2100AC8,0x2100AD0,8,ascii,2261,SCIPPDTS,si,,
0x2100AF8,0x2100B00,8,ascii,2261,SCIPPDTS,si,,
0x2100B28,0x2100B30,8,ascii,2261,SCIPPDTS,si,,
0x2100B58,0x2100B60,8,ascii,2261,SCIPPDTS,si,,
0x2100B88,0x2100B90,8,ascii,2261,SCIPPDTS,si,,
0x2127B80,0x2127B87,7,ascii,2271,!3!&B15,,,
0x2140AC8,0x2140AD0,8,ascii,2278,SCIPPDTS,si,,
0x2140AF8,0x2140B00,8,ascii,2278,SCIPPDTS,si,,
0x2140B28,0x2140B30,8,ascii,2278,SCIPPDTS,si,,
0x2140B58,0x2140B60,8,ascii,2278,SCIPPDTS,si,,
0x2164977,0x216497D,6,ascii,2287,4b442(,,,
0x216497E,0x2164986,8,ascii,2287,Uu4/C%?Q,,,
0x219E663,0x219E669,6,ascii,2302,V1E%c(,,,
0x219E673,0x219E679,6,ascii,2302,B57tD(,,,
0x21A4A24,0x21A4A2A,6,ascii,2304,YR6ete,si,,
0x21A4AC1,0x21A4AC8,7,ascii,2304,?lC?K37,si,,
0x21C0AC8,0x21C0AD1,9,ascii,2311,SCIPPDTS|,si,,
0x21C0AF8,0x21C0B00,8,ascii,2311,SCIPPDTS,si,,
0x21C0B28,0x21C0B30,8,ascii,2311,SDNSSDTS,si,,
0x21C0B58,0x21C0B60,8,ascii,2311,SCIPPDTS,si,,
0x21C0B88,0x21C0B90,8,ascii,2311,SCIPPDTS,si,,
0x21CA264,0x21CA26A,6,ascii,2314,YR6ete,si,,
0x21E4498,0x21E449E,6,ascii,2321,YR6ete,si,,
0x21E4542,0x21E4548,6,ascii,2321,Kl7?(3,,,
0x21FB569,0x21FB570,7,ascii,2327,?lC?K37,si,,
0x2200A68,0x2200A70,8,ascii,2328,SCIPPDTS,si,,
0x2200A98,0x2200AA0,8,ascii,2328,SCIPPDTS,si,,
0x2200AC8,0x2200AD0,8,ascii,2328,SDNSSDTS,si,,
0x2200AF8,0x2200B00,8,ascii,2328,SCIPPDTS,si,,
0x2200B28,0x2200B30,8,ascii,2328,SCIPPDTS,si,,
0x2228BE0,0x2228BE6,6,ascii,2339,d'RvB6,si,,
0x2234CFD,0x2234D04,7,ascii,2341,"C! ""3""/",,,
0x2240A98,0x2240AA0,8,ascii,2343,SCIPPDTS,si,,
0x2240AC8,0x2240AD0,8,ascii,2343,SCIPPDTS,si,,
0x2240AF8,0x2240B00,8,ascii,2343,SDNSSDTS,si,,
0x2240B28,0x2240B30,8,ascii,2343,SCIPPDTS,si,,
0x225B63F,0x225B645,6,ascii,2349,1235D3,,,
0x225B67E,0x225B684,6,ascii,2349,UE5Ted,,,
0x2280B28,0x2280B31,9,ascii,2359,SCIPPDTSP,si,,
0x2280B58,0x2280B61,9,ascii,2359,SCIPPDTSd,si,,
0x2280B88,0x2280B91,9,ascii,2359,SCIPPDTSx,si,,
0x22C0AC8,0x22C0AD1,9,ascii,2376,SCIPPDTS|,si,,
0x22C0AF8,0x22C0B00,8,ascii,2376,SCIPPDTS,si,,
0x22C0B28,0x22C0B30,8,ascii,2376,SCIPPDTS,si,,
0x22C0B58,0x22C0B60,8,ascii,2376,SCIPPDTS,si,,
0x22C0B88,0x22C0B90,8,ascii,2376,SCIPPDTS,si,,
0x22F1BE2,0x22F1BEF,13,ascii,2388,"R200 44ST3D""2",,,
0x22F1C3B,0x22F1C41,6,ascii,2388," ""3%!H",,,
0x22F1C65,0x22F1C71,12,ascii,2388,"1C""33!5dUE4G",si,,
0x2300A98,0x2300AA0,8,ascii,2393,SCIPPDTS,si,,
0x2300AC8,0x2300AD0,8,ascii,2393,SCIPPDTS,si,,
0x2300AF8,0x2300B00,8,ascii,2393,SCIPPDTS,si,,
0x2300B28,0x2300B30,8,ascii,2393,SCIPPDTS,si,,
0x2300B58,0x2300B60,8,ascii,2393,SCIPPDTS,si,,
0x2340A68,0x2340A70,8,ascii,2409,SCIPPDTS,si,,
0x2340A98,0x2340AA0,8,ascii,2409,SCIPPDTS,si,,
0x2340AC8,0x2340AD0,8,ascii,2409,SCIPPDTS,si,,
0x2340B28,0x2340B31,9,ascii,2409,SCIPPDTS8,si,,
0x2380A98,0x2380AA1,9,ascii,2424,SCIPPDTS(,si,,
0x2380AF8,0x2380B01,9,ascii,2424,SCIPPDTSP,si,,
0x2380B28,0x2380B31,9,ascii,2424,SCIPPDTSd,si,,
0x2380B58,0x2380B61,9,ascii,2424,SCIPPDTSx,si,,
0x238F7DA,0x238F7E0,6,ascii,2427,ARDE54,,,
0x23C0A68,0x23C0A71,9,ascii,2440,SDNSSDTSX,si,,
0x23C0A98,0x23C0AA1,9,ascii,2440,SCIPPDTSh,si,,
0x23C0AC8,0x23C0AD1,9,ascii,2440,SCIPPDTS|,si,,
0x23C0AF8,0x23C0B00,8,ascii,2440,SCIPPDTS,si,,
0x23C0B28,0x23C0B30,8,ascii,2440,SCIPPDTS,si,,
0x2400A98,0x2400AA0,8,ascii,2455,SCIPPDTS,si,,
0x2400AC8,0x2400AD0,8,ascii,2455,SCIPPDTS,si,,
0x2400AF8,0x2400B00,8,ascii,2455,SCIPPDTS,si,,
0x2400B28,0x2400B30,8,ascii,2455,SCIPPDTS,si,,
0x2400B58,0x2400B60,8,ascii,2455,SCIPPDTS,si,,
0x2423E36,0x2423E3C,6,ascii,2463,Kl7?(3,,,
0x24309FF,0x2430A05,6,ascii,2466,R2!BS&,,,
0x2440A68,0x2440A70,8,ascii,2471,SDNSSDTS,si,,
0x2440A98,0x2440AA0,8,ascii,2471,SCIPPDTS,si,,
0x2440AC8,0x2440AD0,8,ascii,2471,SCIPPDTS,si,,
0x2440AF8,0x2440B00,8,ascii,2471,SCIPPDTS,si,,
0x2440B28,0x2440B30,8,ascii,2471,SCIPPDTS,si,,
0x2443ED2,0x2443ED8,6,ascii,2472,YR6ete,si,,
0x2443F7C,0x2443F82,6,ascii,2472,Kl7?(3,,,
0x2458DD4,0x2458DDA,6,ascii,2477,YR6ete,si,,
0x245C5BA,0x245C5C0,6,ascii,2478,YR6ete,si,,
0x245C657,0x245C65E,7,ascii,2478,?lC?K37,si,,
0x245FED7,0x245FEDE,7,ascii,2479,?lC?K37,si,,
0x246374A,0x2463750,6,ascii,2480,YR6ete,si,,
0x24637E7,0x24637EE,7,ascii,2480,?lC?K37,si,,
0x246EB68,0x246EB71,9,ascii,2482,!2fTeGdUE,,,
0x246EB87,0x246EB92,11,ascii,2482,44TUERSCDEC,si,,
0x2480AC8,0x2480AD0,8,ascii,2486,SCIPPDTS,si,,
0x2480AF8,0x2480B01,9,ascii,2486,SCIPPDTS(,si,,
0x2480B58,0x2480B61,9,ascii,2486,SCIPPDTSP,si,,
0x2480B88,0x2480B91,9,ascii,2486,SCIPPDTSd,si,,
0x2487C83,0x2487C8A,7,ascii,2488,?lC?K37,si,,
0x2492A72,0x2492A79,7,ascii,2490,046CEVD,,,
0x2492B23,0x2492B29,6,ascii,2490,"!3""!3""",,,
0x2496178,0x249617E,6,ascii,2491,Kl7?(3,,,
0x24B3AAE,0x24B3AB4,6,ascii,2499,Kl7?(3,,,
0x24B6A60,0x24B6A66,6,ascii,2500,Kl7?(3,,,
0x24C0A98,0x24C0AA1,9,ascii,2503,SCIPPDTST,si,,
0x24C0AC8,0x24C0AD1,9,ascii,2503,SCIPPDTSh,si,,
0x24C0AF8,0x24C0B01,9,ascii,2503,SCIPPDTS|,si,,
0x24C0B28,0x24C0B30,8,ascii,2503,SCIPPDTS,si,,
0x24EFBE3,0x24EFBE9,6,ascii,2513, 1322B,,,
0x24EFC9A,0x24EFCA1,7,ascii,2513,!B1StVG,,,
0x2500B58,0x2500B60,8,ascii,2518,SCIPPDTS,si,,
0x2500B88,0x2500B90,8,ascii,2518,SCIPPDTS,si,,
0x2500BB8,0x2500BC0,8,ascii,2518,SCIPPDTS,si,,
0x2500BE8,0x2500BF0,8,ascii,2518,SDNSSDTS,si,,
0x2500C18,0x2500C20,8,ascii,2518,SCIPPDTS,si,,
0x252F540,0x252F546,6,ascii,2533,d'RvB6,si,,
0x2540B28,0x2540B31,9,ascii,2537,SDNSSDTSD,si,,
0x2540B58,0x2540B61,9,ascii,2537,SCIPPDTSL,si,,
0x2540BB8,0x2540BC1,9,ascii,2537,SCIPPDTSt,si,,
0x2540BE8,0x2540BF0,8,ascii,2537,SCIPPDTS,si,,
0x2558F0E,0x2558F15,7,ascii,2544,"1T""UWF'",,,
0x2580AF8,0x2580B00,8,ascii,2556,SCIPPDTS,si,,
0x2580B28,0x2580B30,8,ascii,2556,SCIPPDTS,si,,
0x2580B58,0x2580B60,8,ascii,2556,SCIPPDTS,si,,
0x2580B88,0x2580B90,8,ascii,2556,SCIPPDTS,si,,
0x2580BB8,0x2580BC0,8,ascii,2556,SCIPPDTS,si,,
0x25AC4EB,0x25AC4F1,6,ascii,2568,VRCed),,,
0x25AC502,0x25AC508,6,ascii,2568,04TB34,,,
0x25C0A98,0x25C0AA0,8,ascii,2574,SCIPPDTS,si,,
0x25C0AC8,0x25C0AD0,8,ascii,2574,SCIPPDTS,si,,
0x25C0AF8,0x25C0B00,8,ascii,2574,SCIPPDTS,si,,
0x25C0B28,0x25C0B30,8,ascii,2574,SCIPPDTS,si,,
0x25C0B58,0x25C0B61,9,ascii,2574,SCIPPDTS0,si,,
0x25E7EE2,0x25E7EE8,6,ascii,2583,/SD 1 ,,,
0x2600AF8,0x2600B01,9,ascii,2590,SCIPPDTSH,si,,
0x2600B58,0x2600B61,9,ascii,2590,SCIPPDTSp,si,,
0x2600B88,0x2600B90,8,ascii,2590,SCIPPDTS,si,,
0x2600BB8,0x2600BC0,8,ascii,2590,SDNSSDTS,si,,
0x2640B28,0x2640B30,8,ascii,2607,SDNSSDTS,si,,
0x2640B58,0x2640B60,8,ascii,2607,SCIPPDTS,si,,
0x2640B88,0x2640B90,8,ascii,2607,SCIPPDTS,si,,
0x2640BB8,0x2640BC0,8,ascii,2607,SCIPPDTS,si,,
0x2640BE8,0x2640BF1,9,ascii,2607,SCIPPDTS,si,,
0x2680A98,0x2680AA0,8,ascii,2626,SDNSSDTS,si,,
0x2680AC8,0x2680AD0,8,ascii,2626,SCIPPDTS,si,,
0x2680AF8,0x2680B00,8,ascii,2626,SCIPPDTS,si,,
0x2680B28,0x2680B31,9,ascii,2626,"SCIPPDTS,",si,,
0x26C0AF8,0x26C0B01,9,ascii,2642,SCIPPDTSX,si,,
0x26C0B28,0x26C0B31,9,ascii,2642,SCIPPDTSl,si,,
0x26C0B58,0x26C0B60,8,ascii,2642,SCIPPDTS,si,,
0x26C0B88,0x26C0B90,8,ascii,2642,SCIPPDTS,si,,
0x26C0BB8,0x26C0BC0,8,ascii,2642,SCIPPDTS,si,,
0x26D2957,0x26D295F,8,ascii,2646,SDEFvU4!,,,
0x2700B28,0x2700B30,8,ascii,2660,SCIPPDTS,si,,
0x2700B58,0x2700B60,8,ascii,2660,SCIPPDTS,si,,
0x2700B88,0x2700B90,8,ascii,2660,SCIPPDTS,si,,
0x2700BB8,0x2700BC0,8,ascii,2660,SDNSSDTS,si,,
0x2700BE8,0x2700BF0,8,ascii,2660,SCIPPDTS,si,,
0x272AD84,0x272AD8A,6,ascii,2672,d'RvB6,si,,
0x27303B8,0x27303BE,6,ascii,2674,d'RvB6,si,,
0x2740B88,0x2740B91,9,ascii,2678,SCIPPDTSd,si,,
0x2740BB8,0x2740BC1,9,ascii,2678,SCIPPDTSx,si,,
0x2740BE8,0x2740BF0,8,ascii,2678,SCIPPDTS,si,,
0x2740C18,0x2740C20,8,ascii,2678,SCIPPDTS,si,,
0x2740C48,0x2740C50,8,ascii,2678,SCIPPDTS,si,,
0x2779B42,0x2779B48,6,ascii,2697,d'RvB6,si,,
0x2780B58,0x2780B60,8,ascii,2699,SCIPPDTS,si,,
0x2780B88,0x2780B90,8,ascii,2699,SCIPPDTS,si,,
0x2780BB8,0x2780BC0,8,ascii,2699,SDNSSDTS,si,,
0x2780BE8,0x2780BF0,8,ascii,2699,SCIPPDTS,si,,
0x2780C18,0x2780C21,9,ascii,2699,SCIPPDTS0,si,,
0x279F502,0x279F509,7,ascii,2708,D1&0Vt',,,
0x279F58A,0x279F590,6,ascii,2708,D3 %2t,,,
0x27C0B58,0x27C0B61,9,ascii,2718,SCIPPDTSp,si,,
0x27C0B88,0x27C0B90,8,ascii,2718,SCIPPDTS,si,,
0x27C0BB8,0x27C0BC0,8,ascii,2718,SCIPPDTS,si,,
0x27C0BE8,0x27C0BF0,8,ascii,2718,SCIPPDTS,si,,
0x27C0C18,0x27C0C20,8,ascii,2718,SCIPPDTS,si,,
0x2800BB8,0x2800BC0,8,ascii,2738,SDNSSDTS,si,,
0x2800BE8,0x2800BF1,9,ascii,2738,SCIPPDTS(,si,,
0x2800C48,0x2800C51,9,ascii,2738,SCIPPDTSP,si,,
0x2800C78,0x2800C81,9,ascii,2738,SCIPPDTSd,si,,
0x2823B8C,0x2823B92,6,ascii,2749,d'RvB6,si,,
0x282590C,0x2825912,6,ascii,2750,d'RvB6,si,,
0x282768C,0x2827692,6,ascii,2751,d'RvB6,si,,
0x282D206,0x282D20C,6,ascii,2754,d'RvB6,si,,
0x28331E6,0x28331EC,6,ascii,2755,3ASC22,,,
0x283A370,0x283A376,6,ascii,2758,d'RvB6,si,,
0x2840A68,0x2840A71,9,ascii,2759,SDNSSDTST,si,,
0x2840A98,0x2840AA1,9,ascii,2759,SCIPPDTST,si,,
0x2840AC8,0x2840AD1,9,ascii,2759,SCIPPDTSh,si,,
0x2840AF8,0x2840B01,9,ascii,2759,SCIPPDTS|,si,,
0x2840B28,0x2840B30,8,ascii,2759,SCIPPDTS,si,,
0x285A726,0x285A72C,6,ascii,2765,d'RvB6,si,,
0x2880C18,0x2880C21,9,ascii,2774,SCIPPDTS ,si,,
0x2880C48,0x2880C51,9,ascii,2774,SDNSSDTS(,si,,
0x2880C78,0x2880C81,9,ascii,2774,SCIPPDTS4,si,,
0x2880CA8,0x2880CB1,9,ascii,2774,SCIPPDTSH,si,,
0x28B7205,0x28B720B,6,ascii,2794,A!%513,,,
0x28B98EA,0x28B98F0,6,ascii,2795,d'RvB6,si,,
0x28BBF52,0x28BBF58,6,ascii,2796,d'RvB6,si,,
0x28C0AF8,0x28C0B01,9,ascii,2797,SCIPPDTSt,si,,
0x28C0B28,0x28C0B30,8,ascii,2797,SCIPPDTS,si,,
0x28C0B58,0x28C0B60,8,ascii,2797,SCIPPDTS,si,,
0x28C0B88,0x28C0B90,8,ascii,2797,SCIPPDTS,si,,
0x28C0BB8,0x28C0BC0,8,ascii,2797,SCIPPDTS,si,,
0x2900A98,0x2900AA0,8,ascii,2815,SCIPPDTS,si,,
0x2900AC8,0x2900AD0,8,ascii,2815,SCIPPDTS,si,,
0x2900AF8,0x2900B00,8,ascii,2815,SCIPPDTS,si,,
0x2900B28,0x2900B30,8,ascii,2815,SCIPPDTS,si,,
0x2900B58,0x2900B60,8,ascii,2815,SCIPPDTS,si,,
0x290B643,0x290B649,6,ascii,2817, 2!D3B,,,
0x2940A68,0x2940A70,8,ascii,2831,SCIPPDTS,si,,
0x2940A98,0x2940AA0,8,ascii,2831,SCIPPDTS,si,,
0x2940AC8,0x2940AD0,8,ascii,2831,SCIPPDTS,si,,
0x2940AF8,0x2940B00,8,ascii,2831,SCIPPDTS,si,,
0x2940B28,0x2940B31,9,ascii,2831,SCIPPDTS0,si,,
0x2980A98,0x2980AA1,9,ascii,2846,SCIPPDTS ,si,,
0x2980AC8,0x2980AD1,9,ascii,2846,SCIPPDTS4,si,,
0x2980AF8,0x2980B01,9,ascii,2846,SCIPPDTSH,si,,
0x2980B58,0x2980B61,9,ascii,2846,SCIPPDTSp,si,,
0x29C0A68,0x29C0A71,9,ascii,2862,SCIPPDTSL,si,,
0x29C0AC8,0x29C0AD1,9,ascii,2862,SCIPPDTSt,si,,
0x29C0AF8,0x29C0B00,8,ascii,2862,SCIPPDTS,si,,
0x29C0B28,0x29C0B30,8,ascii,2862,SCIPPDTS,si,,
0x29E161D,0x29E1623,6,ascii,2871,!(1b3i,,,
0x2A00A98,0x2A00AA0,8,ascii,2879,SCIPPDTS,si,,
0x2A00AC8,0x2A00AD0,8,ascii,2879,SCIPPDTS,si,,
0x2A00AF8,0x2A00B00,8,ascii,2879,SCIPPDTS,si,,
0x2A00B28,0x2A00B30,8,ascii,2879,SCIPPDTS,si,,
0x2A00B58,0x2A00B60,8,ascii,2879,SCIPPDTS,si,,
0x2A1F802,0x2A1F808,6,ascii,2887,OhNOff,,,
0x2A2AA22,0x2A2AA2B,9,ascii,2889,"SE53SDC4""",,,
0x2A2AA7B,0x2A2AA81,6,ascii,2889,RdW74',,,
0x2A40A68,0x2A40A70,8,ascii,2895,SCIPPDTS,si,,
0x2A40A98,0x2A40AA0,8,ascii,2895,SCIPPDTS,si,,
0x2A40AC8,0x2A40AD0,8,ascii,2895,SCIPPDTS,si,,
0x2A40AF8,0x2A40B00,8,ascii,2895,SCIPPDTS,si,,
0x2A40B28,0x2A40B30,8,ascii,2895,SCIPPDTS,si,,
0x2A80A68,0x2A80A70,8,ascii,2910,SDNSSDTS,si,,
0x2A80A98,0x2A80AA0,8,ascii,2910,SCIPPDTS,si,,
0x2A80AC8,0x2A80AD0,8,ascii,2910,SCIPPDTS,si,,
0x2A80AF8,0x2A80B01,9,ascii,2910,SCIPPDTS ,si,,
0x2A80B28,0x2A80B31,9,ascii,2910,SCIPPDTS4,si,,
0x2A8442A,0x2A84430,6,ascii,2911,d'RvB6,si,,
0x2A8F0A4,0x2A8F0AD,9,ascii,2913, bSWVF45',,,
0x2AB636E,0x2AB6374,6,ascii,2923,d'RvB6,si,,
0x2AC0A68,0x2AC0A71,9,ascii,2925,SDNSSDTS ,si,,
0x2AC0AC8,0x2AC0AD1,9,ascii,2925,SCIPPDTS8,si,,
0x2AC0AF8,0x2AC0B01,9,ascii,2925,SCIPPDTSL,si,,
0x2ACF3C8,0x2ACF3D2,10,ascii,2928,RWvUTd2%2,,,
0x2ACF3ED,0x2ACF3F5,8,ascii,2928,ACdduT&',,,
0x2B00A98,0x2B00AA1,9,ascii,2940,SDNSSDTSX,si,,
0x2B00AC8,0x2B00AD1,9,ascii,2940,SCIPPDTSd,si,,
0x2B00AF8,0x2B00B01,9,ascii,2940,SCIPPDTSx,si,,
0x2B00B28,0x2B00B30,8,ascii,2940,SCIPPDTS,si,,
0x2B00B58,0x2B00B60,8,ascii,2940,SCIPPDTS,si,,
0x2B40A08,0x2B40A11,9,ascii,2957,SCIPPDTSh,si,,
0x2B40A38,0x2B40A41,9,ascii,2957,SCIPPDTS|,si,,
0x2B40A68,0x2B40A70,8,ascii,2957,SDNSSDTS,si,,
0x2B40A98,0x2B40AA0,8,ascii,2957,SCIPPDTS,si,,
0x2B40AC8,0x2B40AD0,8,ascii,2957,SCIPPDTS,si,,
0x2B606D3,0x2B606D9,6,ascii,2965,0hH3iB,,,
0x2B80A68,0x2B80A70,8,ascii,2971,SCIPPDTS,si,,
0x2B80A98,0x2B80AA0,8,ascii,2971,SCIPPDTS,si,,
0x2B80AC8,0x2B80AD0,8,ascii,2971,SCIPPDTS,si,,
0x2B80AF8,0x2B80B00,8,ascii,2971,SDNSSDTS,si,,
0x2B80B28,0x2B80B30,8,ascii,2971,SCIPPDTS,si,,
0x2BB01C0,0x2BB01C6,6,ascii,2982,d'RvB6,si,,
0x2BC0C48,0x2BC0C51,9,ascii,2986,SCIPPDTSt,si,,
0x2BC0C78,0x2BC0C80,8,ascii,2986,SCIPPDTS,si,,
0x2BC0CA8,0x2BC0CB0,8,ascii,2986,SDNSSDTS,si,,
0x2BC0CD8,0x2BC0CE0,8,ascii,2986,SCIPPDTS,si,,
0x2BE8C0A,0x2BE8C10,6,ascii,3002,d'RvB6,si,,
0x2BEB2AA,0x2BEB2B0,6,ascii,3003,d'RvB6,si,,
0x2BFBC08,0x2BFBC11,9,ascii,3008,2dV422Ed',,,
0x2BFBC19,0x2BFBC21,8,ascii,3008, 5C23DD',,,
0x2C00BE8,0x2C00BF0,8,ascii,3009,SCIPPDTS,si,,
0x2C00C18,0x2C00C21,9,ascii,3009,"SCIPPDTS,",si,,
0x2C00C78,0x2C00C81,9,ascii,3009,SCIPPDTST,si,,
0x2C00CA8,0x2C00CB1,9,ascii,3009,SCIPPDTSh,si,,
0x2C17E0B,0x2C17E11,6,ascii,3016,1UEF'(,,,
0x2C3BE84,0x2C3BE8A,6,ascii,3031,d'RvB6,si,,
0x2C44CA6,0x2C44CAE,8,ascii,3032,"/3e36c""5",,,
0x2C46B76,0x2C46B7C,6,ascii,3033,d'RvB6,si,,
0x2C59B78,0x2C59B7E,6,ascii,3041,d'RvB6,si,,
0x2C73174,0x2C7317A,6,ascii,3052,d'RvB6,si,,
0x2C7796A,0x2C77970,6,ascii,3054,d'RvB6,si,,
0x2C80B58,0x2C80B60,8,ascii,3056,SCIPPDTS,si,,
0x2C80B88,0x2C80B90,8,ascii,3056,SCIPPDTS,si,,
0x2C80BB8,0x2C80BC0,8,ascii,3056,SCIPPDTS,si,,
0x2C80BE8,0x2C80BF0,8,ascii,3056,SCIPPDTS,si,,
0x2C80C18,0x2C80C20,8,ascii,3056,SCIPPDTS,si,,
0x2C85D2C,0x2C85D32,6,ascii,3058,d'RvB6,si,,
0x2C8F66A,0x2C8F670,6,ascii,3062,d'RvB6,si,,
0x2CB2782,0x2CB2788,6,ascii,3072,|7BWGX,,,
0x2CC0A98,0x2CC0AA0,8,ascii,3076,SCIPPDTS,si,,
0x2CC0AC8,0x2CC0AD0,8,ascii,3076,SCIPPDTS,si,,
0x2CC0AF8,0x2CC0B00,8,ascii,3076,SCIPPDTS,si,,
0x2CC0B28,0x2CC0B30,8,ascii,3076,SCIPPDTS,si,,
0x2CC0B58,0x2CC0B60,8,ascii,3076,SCIPPDTS,si,,
0x2CC739E,0x2CC73A4,6,ascii,3078,M! D+e,,,
0x2D00AC8,0x2D00AD0,8,ascii,3092,SCIPPDTS,si,,
0x2D00AF8,0x2D00B01,9,ascii,3092,SCIPPDTS0,si,,
0x2D00B28,0x2D00B31,9,ascii,3092,SCIPPDTSD,si,,
0x2D00B58,0x2D00B61,9,ascii,3092,SCIPPDTSX,si,,
0x2D00B88,0x2D00B91,9,ascii,3092,SCIPPDTSl,si,,
0x2D03DAF,0x2D03DB5,6,ascii,3093,.Qg9!k,,,
0x2D1D216,0x2D1D21D,7,ascii,3099,Bfw2YB-,,,
0x2D40A38,0x2D40A41,9,ascii,3109,SCIPPDTS4,si,,
0x2D40A68,0x2D40A71,9,ascii,3109,SCIPPDTSH,si,,
0x2D40AC8,0x2D40AD1,9,ascii,3109,SCIPPDTSp,si,,
0x2D80AC8,0x2D80AD1,9,ascii,3122,SCIPPDTSt,si,,
0x2D80AF8,0x2D80B00,8,ascii,3122,SCIPPDTS,si,,
0x2D80B28,0x2D80B30,8,ascii,3122,SCIPPDTS,si,,
0x2DA8502,0x2DA8508,6,ascii,3132,00n7JJ,,,
0x2DB38B7,0x2DB38BD,6,ascii,3134,1NOCN2,,,
0x2DC0D68,0x2DC0D70,8,ascii,3137,SCIPPDTS,si,,
0x2DC0D98,0x2DC0DA0,8,ascii,3137,SCIPPDTS,si,,
0x2DC0DC8,0x2DC0DD0,8,ascii,3137,SDNSSDTS,si,,
0x2DC0DF8,0x2DC0E00,8,ascii,3137,SCIPPDTS,si,,
0x2DC0E28,0x2DC0E30,8,ascii,3137,SCIPPDTS,si,,
0x2DF5624,0x2DF562A,6,ascii,3164,"!""S5!2",,,
0x2DF5688,0x2DF568E,6,ascii,3164,"!B2""""""",,,
0x2E00AC8,0x2E00AD0,8,ascii,3166,SCIPPDTS,si,,
0x2E00AF8,0x2E00B00,8,ascii,3166,SDNSSDTS,si,,
0x2E00B28,0x2E00B30,8,ascii,3166,SCIPPDTS,si,,
0x2E00B58,0x2E00B61,9,ascii,3166,SCIPPDTS ,si,,
0x2E00B88,0x2E00B91,9,ascii,3166,SCIPPDTS4,si,,
0x2E409A8,0x2E409B0,8,ascii,3183,SCIPPDTS,si,,
0x2E409D8,0x2E409E0,8,ascii,3183,SCIPPDTS,si,,
0x2E40A08,0x2E40A10,8,ascii,3183,SCIPPDTS,si,,
0x2E40A38,0x2E40A40,8,ascii,3183,SCIPPDTS,si,,
0x2E478E6,0x2E478EC,6,ascii,3185,:R2Cbq,,,
0x2E4AFE1,0x2E4AFE7,6,ascii,3186,:Br8Bp,,,
