offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x23D90ED,0x23D90F3,6,ascii,2166,?XUzg),,,
0x23E94DD,0x23E94E4,7,ascii,2169,"vRT,To",,si,
0x2400A08,0x2400A11,9,ascii,2174,SCIPPDTS,si,,
0x2400A38,0x2400A40,8,ascii,2174,SDNSSDTS,si,,
0x2400A68,0x2400A70,8,ascii,2174,SCIPPDTS,si,,
0x2400A98,0x2400AA1,9,ascii,2174,SCIPPDTS(,si,,
0x2439A7E,0x2439A84,6,ascii,2186,Iaf-mv,,,
0x2440A08,0x2440A10,8,ascii,2187,SCIPPDTS,si,,
0x2440A38,0x2440A40,8,ascii,2187,SCIPPDTS,si,,
0x2440A68,0x2440A71,9,ascii,2187,"SCIPPDTS,",si,,
0x2480A38,0x2480A40,8,ascii,2200,SCIPPDTS,si,,
0x2480A68,0x2480A71,9,ascii,2200,SCIPPDTS0,si,,
0x2480A98,0x2480AA1,9,ascii,2200,SCIPPDTSD,si,,
0x2480AC8,0x2480AD1,9,ascii,2200,SCIPPDTSX,si,,
0x2480AF8,0x2480B01,9,ascii,2200,SCIPPDTSl,si,,
0x2484CB0,0x2484CB8,8,ascii,2201,BJ9KGJxn,,,
0x2500B58,0x2500B61,9,ascii,2234,SCIPPDTS(,si,,
0x2500BB8,0x2500BC1,9,ascii,2234,SCIPPDTSP,si,,
0x2500BE8,0x2500BF1,9,ascii,2234,SCIPPDTSd,si,,
0x2500C18,0x2500C21,9,ascii,2234,SCIPPDTSx,si,,
0x250F106,0x250F10C,6,ascii,2238,'bB&B ,,,
0x2511B18,0x2511B1E,6,ascii,2239,0(yy(T,,,
0x252A6A1,0x252A6A7,6,ascii,2247,-yBO}O,,,
0x2547458,0x254745E,6,ascii,2255,.z!Jcg,,,
0x2580A38,0x2580A40,8,ascii,2271,SCIPPDTS,si,,
0x2580A68,0x2580A70,8,ascii,2271,SCIPPDTS,si,,
0x2580A98,0x2580AA0,8,ascii,2271,SCIPPDTS,si,,
0x2580AC8,0x2580AD0,8,ascii,2271,SCIPPDTS,si,,
0x2580AF8,0x2580B00,8,ascii,2271,SDNSSDTS,si,,
0x25AA00A,0x25AA010,6,ascii,2281,&n::wT,,,
0x25C0A38,0x25C0A40,8,ascii,2285,SCIPPDTS,si,,
0x25C0A68,0x25C0A70,8,ascii,2285,SCIPPDTS,si,,
0x25C0A98,0x25C0AA0,8,ascii,2285,SCIPPDTS,si,,
0x25C0AC8,0x25C0AD0,8,ascii,2285,SCIPPDTS,si,,
0x25C0AF8,0x25C0B00,8,ascii,2285,SCIPPDTS,si,,
0x25D723E,0x25D7245,7,ascii,2291,Bl I?jn,,,
0x25DB057,0x25DB05D,6,ascii,2292,Ar4?tq,,,
0x2600A08,0x2600A10,8,ascii,2300,SCIPPDTS,si,,
0x2600A38,0x2600A40,8,ascii,2300,SCIPPDTS,si,,
0x2600A68,0x2600A70,8,ascii,2300,SCIPPDTS,si,,
0x2600A98,0x2600AA1,9,ascii,2300,SCIPPDTS,si,,
0x2600AC8,0x2600AD0,8,ascii,2300,SCIPPDTS,si,,
0x2634C11,0x2634C19,8,ascii,2311,"A,)13K:",,,
0x2640A38,0x2640A40,8,ascii,2313,SCIPPDTS,si,,
0x2640A68,0x2640A70,8,ascii,2313,SDNSSDTS,si,,
0x2640A98,0x2640AA0,8,ascii,2313,SCIPPDTS,si,,
0x2640AC8,0x2640AD0,8,ascii,2313,SCIPPDTS,si,,
0x2640AF8,0x2640B01,9,ascii,2313,"SCIPPDTS,",si,,
0x2680AC8,0x2680AD1,9,ascii,2327,SDNSSDTS4,si,,
0x2680AF8,0x2680B01,9,ascii,2327,SCIPPDTSD,si,,
0x2680B28,0x2680B31,9,ascii,2327,SCIPPDTSX,si,,
0x2680B58,0x2680B61,9,ascii,2327,SCIPPDTSl,si,,
0x2680B88,0x2680B90,8,ascii,2327,SCIPPDTS,si,,
0x26C0A68,0x26C0A71,9,ascii,2344,SDNSSDTSl,si,,
0x26C0A98,0x26C0AA1,9,ascii,2344,SCIPPDTSp,si,,
0x26C0AC8,0x26C0AD0,8,ascii,2344,SCIPPDTS,si,,
0x26C0AF8,0x26C0B00,8,ascii,2344,SCIPPDTS,si,,
0x26F6E71,0x26F6E7A,9,ascii,2356,",lwfPr8'6",,,
0x2700A68,0x2700A70,8,ascii,2358,SCIPPDTS,si,,
0x2700A98,0x2700AA0,8,ascii,2358,SCIPPDTS,si,,
0x2700AC8,0x2700AD0,8,ascii,2358,SDNSSDTS,si,,
0x2700AF8,0x2700B00,8,ascii,2358,SCIPPDTS,si,,
0x2700B28,0x2700B30,8,ascii,2358,SCIPPDTS,si,,
0x273B351,0x273B358,7,ascii,2372,(: NIIM,,,
0x2740A68,0x2740A70,8,ascii,2373,SCIPPDTS,si,,
0x2740A98,0x2740AA0,8,ascii,2373,SCIPPDTS,si,,
0x2740AC8,0x2740AD0,8,ascii,2373,SDNSSDTS,si,,
0x2740AF8,0x2740B00,8,ascii,2373,SCIPPDTS,si,,
0x2740B28,0x2740B30,8,ascii,2373,SCIPPDTS,si,,
0x2765B3C,0x2765B42,6,ascii,2382,%Qj8(K,,,
0x27695E9,0x27695EF,6,ascii,2383,SYR0Eu,,,
0x2780A68,0x2780A70,8,ascii,2388,SCIPPDTS,si,,
0x2780A98,0x2780AA0,8,ascii,2388,SCIPPDTS,si,,
0x2780AC8,0x2780AD0,8,ascii,2388,SCIPPDTS,si,,
0x2780AF8,0x2780B00,8,ascii,2388,SDNSSDTS,si,,
0x2780B28,0x2780B30,8,ascii,2388,SCIPPDTS,si,,
0x278461C,0x2784622,6,ascii,2389,PBzj07,,,
0x27C0AC8,0x27C0AD1,9,ascii,2403,SCIPPDTS4,si,,
0x27C0AF8,0x27C0B01,9,ascii,2403,SCIPPDTSH,si,,
0x27C0B28,0x27C0B31,9,ascii,2403,SDNSSDTSL,si,,
0x27C0B88,0x27C0B91,9,ascii,2403,SCIPPDTSp,si,,
0x27C46EB,0x27C46F2,7,ascii,2404,k9+leQj,,,
0x27EEDE8,0x27EEDEE,6,ascii,2416,4D(f 5,,,
0x2800AF8,0x2800B00,8,ascii,2420,SCIPPDTS,si,,
0x2800B28,0x2800B30,8,ascii,2420,SCIPPDTS,si,,
0x2800B58,0x2800B60,8,ascii,2420,SCIPPDTS,si,,
0x2800B88,0x2800B90,8,ascii,2420,SCIPPDTS,si,,
0x2800BB8,0x2800BC0,8,ascii,2420,SCIPPDTS,si,,
0x2836C7B,0x2836C82,7,ascii,2435,fuO2'3?,,,
0x2839D03,0x2839D09,6,ascii,2436,SSm7uI,,,
0x2840A98,0x2840AA0,8,ascii,2438,SCIPPDTS,si,,
0x2840AC8,0x2840AD0,8,ascii,2438,SCIPPDTS,si,,
0x2840AF8,0x2840B00,8,ascii,2438,SCIPPDTS,si,,
0x2840B28,0x2840B30,8,ascii,2438,SCIPPDTS,si,,
0x2840B58,0x2840B60,8,ascii,2438,SCIPPDTS,si,,
0x2866390,0x2866396,6,ascii,2448,G11JWk,,,
0x2880A68,0x2880A70,8,ascii,2454,SCIPPDTS,si,,
0x2880A98,0x2880AA0,8,ascii,2454,SCIPPDTS,si,,
0x2880AC8,0x2880AD0,8,ascii,2454,SCIPPDTS,si,,
0x2880AF8,0x2880B01,9,ascii,2454,SCIPPDTS0,si,,
0x2880B28,0x2880B31,9,ascii,2454,SCIPPDTSD,si,,
0x28A2062,0x28A2068,6,ascii,2462,!0Z(wv,,,
0x28A5AAC,0x28A5AB4,8,ascii,2463,GJFNKGGb,,,
0x28B85F9,0x28B85FF,6,ascii,2467,BK%3I|,,,
0x28BC11E,0x28BC129,11,ascii,2468,",d&C %J:Qr(",,,
0x28C0A98,0x28C0AA1,9,ascii,2469,SCIPPDTS4,si,,
0x28C0AC8,0x28C0AD1,9,ascii,2469,SCIPPDTSH,si,,
0x28C0B28,0x28C0B31,9,ascii,2469,SCIPPDTSp,si,,
0x28C0B58,0x28C0B60,8,ascii,2469,SCIPPDTS,si,,
0x28D5D98,0x28D5D9E,6,ascii,2474,.d10d?,,,
0x2900A98,0x2900AA1,9,ascii,2485,SCIPPDTSt,si,,
0x2900AC8,0x2900AD0,8,ascii,2485,SCIPPDTS,si,,
0x2900AF8,0x2900B00,8,ascii,2485,SCIPPDTS,si,,
0x2900B28,0x2900B30,8,ascii,2485,SCIPPDTS,si,,
0x2900B58,0x2900B60,8,ascii,2485,SCIPPDTS,si,,
0x29041F6,0x29041FC,6,ascii,2486,& p+Y(,,,
0x29206F8,0x29206FE,6,ascii,2493,rgzu8W,,,
0x2940A68,0x2940A70,8,ascii,2501,SCIPPDTS,si,,
0x2940A98,0x2940AA0,8,ascii,2501,SCIPPDTS,si,,
0x2940AC8,0x2940AD0,8,ascii,2501,SCIPPDTS,si,,
0x2940AF8,0x2940B00,8,ascii,2501,SCIPPDTS,si,,
0x2940B28,0x2940B30,8,ascii,2501,SCIPPDTS,si,,
0x29440FB,0x2944102,7,ascii,2502,1P|0a04,,,
0x29565CA,0x29565D0,6,ascii,2506,JV%%Gk,,,
0x29613CE,0x29613D4,6,ascii,2509,O7GG(1,,,
0x2980A68,0x2980A70,8,ascii,2516,SDNSSDTS,si,,
0x2980A98,0x2980AA0,8,ascii,2516,SCIPPDTS,si,,
0x2980AC8,0x2980AD0,8,ascii,2516,SCIPPDTS,si,,
0x2980AF8,0x2980B00,8,ascii,2516,SCIPPDTS,si,,
0x2980B28,0x2980B30,8,ascii,2516,SCIPPDTS,si,,
0x29C0A68,0x29C0A70,8,ascii,2531,SDNSSDTS,si,,
0x29C0A98,0x29C0AA0,8,ascii,2531,SCIPPDTS,si,,
0x29C0AC8,0x29C0AD1,9,ascii,2531,SCIPPDTS ,si,,
0x29C0AF8,0x29C0B01,9,ascii,2531,SCIPPDTS4,si,,
0x29C0B28,0x29C0B31,9,ascii,2531,SCIPPDTSH,si,,
0x29E572A,0x29E5730,6,ascii,2540,iHuiP?,,,
0x2A00A98,0x2A00AA1,9,ascii,2546,SDNSSDTSD,si,,
0x2A00AC8,0x2A00AD1,9,ascii,2546,SCIPPDTSL,si,,
0x2A00B28,0x2A00B31,9,ascii,2546,SCIPPDTSt,si,,
0x2A00B58,0x2A00B60,8,ascii,2546,SCIPPDTS,si,,
0x2A18E38,0x2A18E3E,6,ascii,2552,CRr:mY,,si,
0x2A40A98,0x2A40AA1,9,ascii,2562,SDNSSDTS|,si,,
0x2A40AC8,0x2A40AD0,8,ascii,2562,SCIPPDTS,si,,
0x2A40AF8,0x2A40B00,8,ascii,2562,SCIPPDTS,si,,
0x2A40B28,0x2A40B30,8,ascii,2562,SCIPPDTS,si,,
0x2A40B58,0x2A40B60,8,ascii,2562,SCIPPDTS,si,,
0x2A80A98,0x2A80AA0,8,ascii,2578,SCIPPDTS,si,,
0x2A80AC8,0x2A80AD0,8,ascii,2578,SCIPPDTS,si,,
0x2A80AF8,0x2A80B00,8,ascii,2578,SCIPPDTS,si,,
0x2A80B28,0x2A80B30,8,ascii,2578,SCIPPDTS,si,,
0x2A80B58,0x2A80B60,8,ascii,2578,SCIPPDTS,si,,
0x2AAD9F8,0x2AADA01,9,ascii,2589,"""e35GS1N(",,,
0x2AC0A98,0x2AC0AA0,8,ascii,2594,SCIPPDTS,si,,
0x2AC0AC8,0x2AC0AD0,8,ascii,2594,SCIPPDTS,si,,
0x2AC0AF8,0x2AC0B01,9,ascii,2594,SCIPPDTS ,si,,
0x2AC0B28,0x2AC0B31,9,ascii,2594,SCIPPDTS4,si,,
0x2AC0B58,0x2AC0B61,9,ascii,2594,SCIPPDTSH,si,,
0x2B00A98,0x2B00AA1,9,ascii,2610,SCIPPDTS8,si,,
0x2B00AC8,0x2B00AD1,9,ascii,2610,SCIPPDTSL,si,,
0x2B00B28,0x2B00B31,9,ascii,2610,SCIPPDTSt,si,,
0x2B00B58,0x2B00B60,8,ascii,2610,SCIPPDTS,si,,
0x2B40A98,0x2B40AA1,9,ascii,2626,SCIPPDTSx,si,,
0x2B40AC8,0x2B40AD0,8,ascii,2626,SCIPPDTS,si,,
0x2B40AF8,0x2B40B00,8,ascii,2626,SCIPPDTS,si,,
0x2B40B28,0x2B40B30,8,ascii,2626,SCIPPDTS,si,,
0x2B40B58,0x2B40B60,8,ascii,2626,SCIPPDTS,si,,
0x2B779CB,0x2B779D1,6,ascii,2640,BBf}Co,,,
0x2B80A38,0x2B80A40,8,ascii,2642,SDNSSDTS,si,,
0x2B80A68,0x2B80A70,8,ascii,2642,SCIPPDTS,si,,
0x2B80A98,0x2B80AA0,8,ascii,2642,SCIPPDTS,si,,
0x2B80AC8,0x2B80AD0,8,ascii,2642,SCIPPDTS,si,,
0x2B80AF8,0x2B80B00,8,ascii,2642,SCIPPDTS,si,,
0x2B9B315,0x2B9B31B,6,ascii,2648,M U!!W,si,,
0x2BB1FB5,0x2BB1FBB,6,ascii,2653,M U!!W,si,,
0x2BC0A38,0x2BC0A40,8,ascii,2656,SCIPPDTS,si,,
0x2BC0A68,0x2BC0A70,8,ascii,2656,SDNSSDTS,si,,
0x2BC0A98,0x2BC0AA0,8,ascii,2656,SCIPPDTS,si,,
0x2BC0AC8,0x2BC0AD0,8,ascii,2656,SCIPPDTS,si,,
0x2BC0AF8,0x2BC0B00,8,ascii,2656,SCIPPDTS,si,,
0x2C00A38,0x2C00A40,8,ascii,2670,SCIPPDTS,si,,
0x2C00A68,0x2C00A70,8,ascii,2670,SCIPPDTS,si,,
0x2C00A98,0x2C00AA0,8,ascii,2670,SCIPPDTS,si,,
0x2C00AC8,0x2C00AD0,8,ascii,2670,SDNSSDTS,si,,
0x2C00AF8,0x2C00B00,8,ascii,2670,SCIPPDTS,si,,
0x2C3986B,0x2C39873,8,ascii,2683,!B33BfE1,,,
0x2C40A68,0x2C40A71,9,ascii,2684,SCIPPDTS,si,,
0x2C40A98,0x2C40AA0,8,ascii,2684,SCIPPDTS,si,,
0x2C40AC8,0x2C40AD1,9,ascii,2684,SCIPPDTS(,si,,
0x2C4FB09,0x2C4FB0F,6,ascii,2688,M U!!W,si,,
0x2C80AF8,0x2C80B01,9,ascii,2699,SCIPPDTSh,si,,
0x2C80B28,0x2C80B31,9,ascii,2699,SDNSSDTSt,si,,
0x2C80B58,0x2C80B61,9,ascii,2699,SCIPPDTS|,si,,
0x2C80B88,0x2C80B90,8,ascii,2699,SCIPPDTS,si,,
0x2C80BB8,0x2C80BC0,8,ascii,2699,SCIPPDTS,si,,
0x2CC0AF8,0x2CC0B00,8,ascii,2719,SCIPPDTS,si,,
0x2CC0B28,0x2CC0B30,8,ascii,2719,SCIPPDTS,si,,
0x2CC0B58,0x2CC0B60,8,ascii,2719,SCIPPDTS,si,,
0x2CC0B88,0x2CC0B90,8,ascii,2719,SCIPPDTS,si,,
0x2CC0BB8,0x2CC0BC0,8,ascii,2719,SCIPPDTS,si,,
0x2CD40BF,0x2CD40C5,6,ascii,2724,"""3D5E'",,,
0x2CDA365,0x2CDA36C,7,ascii,2726,jUs(Slw,,,
0x2D00B28,0x2D00B31,9,ascii,2737,SCIPPDTSL,si,,
0x2D00B88,0x2D00B91,9,ascii,2737,SCIPPDTSt,si,,
0x2D00BB8,0x2D00BC0,8,ascii,2737,SCIPPDTS,si,,
0x2D00BE8,0x2D00BF0,8,ascii,2737,SCIPPDTS,si,,
0x2D06E41,0x2D06E48,7,ascii,2739,"WL5M,6L",,,
0x2D3AC81,0x2D3AC88,7,ascii,2756,9s?ru8,,,
