id,jp_addr,tipo,destino,bytes,original,traduccion,notas
577,0xAA24,redirect,0xA240,48,Their relationship made him into a\nworkaholic.{0D},,
578,0xAA3F,redirect,0xA270,78,"Whenever he was home, he\nwould spend his time listening to\nmusic by himself.{0D}",,3 isla(s) 91 inline
579,0xAA5C,redirect,0xA2C7,21,A lonely scientist.{0D},,1 isla(s) 91 inline
580,0xAA6D,redirect,0xA2DF,37,I'd say his work is his real hobby.{0D},,
581,0xAA90,redirect,0xA304,48,I suppose he's your typical\nTokugawa employee.{0D},,1 isla(s) 91 inline
582,0xAABF,redirect,0xA337,58,Mom probably wasn't satisfied with\nthat kind of husband.{0D},,
583,0xAAF2,redirect,0xA371,51,"He doesn't really have any, apart\nfrom his music.{0D}",,2 isla(s) 91 inline
584,0xAB0D,redirect,0xA3AA,43,He's very particular about sound\nquality.{0D},,1 isla(s) 91 inline
585,0xAB4A,redirect,0xA3D8,46,"I'm not surprised, given the\nequipment here.{0D}",,
586,0xAB71,redirect,0xA409,59,You saw Dad's collection.  Plenty\nthere to keep him busy.{0D},,
587,0xAB94,redirect,0xA444,69,Dad's CDs are over on those\nshelves.  Go take a look if you'd\nlike.{0D},,2 isla(s) 91 inline
588,0xABCD,redirect,0xA48F,75,Dad's CD collection is in the living\nroom.  Go take a look if you'd like.{0D},,3 isla(s) 91 inline
589,0xAC0A,redirect,0xA4E3,27,It might be of some help.{0D},,1 isla(s) 91 inline
590,0xAC21,redirect,0xA501,7,Saito{0D},,
591,0xAC32,redirect,0xA508,43,Do you know someone called\nMichael Saito?{0D},,
592,0xAC55,redirect,0xA533,39,He works at Tokugawa\nPharmaceuticals.{0D},,1 isla(s) 91 inline
593,0xAC74,redirect,0xA55D,52,"Saito? Saito....{80238057}No, never heard of him before.{0D}",,2 isla(s) 91 inline
594,0xACA1,redirect,0xA597,8,Ishida{0D},,
595,0xACAE,redirect,0xA59F,40,Do you know someone called Jun\nIshida?{0D},,1 isla(s) 91 inline
596,0xACCD,redirect,0xA5CA,59,He's a Tokugawa Pharmaceuticals\nemployee working at BCCH.{0D},,1 isla(s) 91 inline
597,0xACF0,redirect,0xA608,59,"Ishida? Hmm, Ishida....{80238057}No, it doesn't sound familiar.{0D}",,1 isla(s) 91 inline
598,0xAD13,redirect,0xA646,10,Lorraine{0D},,
599,0xAD20,redirect,0xA650,2,{0D},,
600,0xAD33,redirect,0xA652,2,{0D},,
601,0xAD84,redirect,0xA654,2,{0D},,
602,0xADA5,redirect,0xA656,2,{0D},,
603,0xADB4,redirect,0xA658,2,{0D},,1 isla(s) 91 inline
604,0xADEB,redirect,0xA65D,2,{0D},,
605,0xAE38,redirect,0xA65F,2,{0D},,
606,0xAE5B,redirect,0xA661,2,{0D},,
607,0xAE66,redirect,0xA663,2,{0D},,
608,0xAE81,redirect,0xA665,2,{0D},,
609,0xAE9E,redirect,0xA667,2,{0D},,
610,0xAECB,redirect,0xA669,2,{0D},,
611,0xAEDE,redirect,0xA66B,75,She loved you more than my\nfather.  She was so happy when\nthey found you.{0D},,1 isla(s) 91 inline
612,0xAF39,redirect,0xA6B9,35,But... I wasn't very nice to her.{0D},,1 isla(s) 91 inline
613,0xAF56,redirect,0xA6DF,38,I felt sorry for Dad and\neverything.{0D},,1 isla(s) 91 inline
614,0xAF75,redirect,0xA708,84,Mom didn't know very many\npeople.  I don't see how she could\nhave had any enemies.{0D},,1 isla(s) 91 inline
615,0xAFB6,redirect,0xA75F,35,Who could have done such a\nthing?{0D},,1 isla(s) 91 inline
616,0xAFCF,redirect,0xA785,59,The police in OLA are treating it as\na terrorist bombing.{0D},,
617,0xB000,redirect,0xA7C0,20,That's ridiculous.{0D},,2 isla(s) 91 inline
618,0xB00F,redirect,0xA7DA,64,It happened right in front of me. \nThat wasn't some terrorist.{0D},,1 isla(s) 91 inline
619,0xB056,redirect,0xA81D,54,It has to be related to your\nfather's disappearance.{0D},,2 isla(s) 91 inline
620,0xB07F,redirect,0xA859,45,She was a nice person to have for\na mother.{0D},,3 isla(s) 91 inline
621,0xB0C0,redirect,0xA88F,57,It's too bad things didn't go well\nbetween her and Dad.{0D},,1 isla(s) 91 inline
622,0xB0E5,redirect,0xA8CB,86,"I was always hard on her.  You\ncould say she was only being true\nto herself, though.{0D}",,2 isla(s) 91 inline
623,0xB13C,redirect,0xA927,35,I wish I'd tried to help her now.{0D},,1 isla(s) 91 inline
624,0xB17B,redirect,0xA94D,9,Her job{0D},,
625,0xB188,redirect,0xA956,26,What about you and work?{0D},,
626,0xB1A1,redirect,0xA970,61,"Andy, our news director, he's\ntaking care of things for us.{0D}",,1 isla(s) 91 inline
627,0xB1E8,redirect,0xA9B0,129,He said we should just stay here\nfor now.{80238057}I'm keeping an eye on you here\nwhile my evil twin tells the world\nyou're a psycho.{0D},,3 isla(s) 91 inline
628,0xB227,redirect,0xAA3A,23,Is he a... boyfriend?{0D},,1 isla(s) 91 inline
629,0xB236,redirect,0xAA54,63,"A long time ago, maybe.  We're not\nseeing each other anymore.{0D}",,3 isla(s) 91 inline
630,0xB267,redirect,0xAA9C,131,"They're using an AI in place of me,\nso we should be okay.{80238057}Only Andy and a small number of\npeople at the station know about\nit.{0D}",,3 isla(s) 91 inline
631,0xB2E4,redirect,0xAB28,50,No one would ever think that's not\nthe real you.{0D},,1 isla(s) 91 inline
632,0xB30B,redirect,0xAB5D,8,An AI?{0D},,
633,0xB316,redirect,0xAB65,58,"Yeah, why don't you turn on the\nTV and see for yourself?{0D}",,2 isla(s) 91 inline
634,0xB331,redirect,0xABA5,39,It's all live.  It's not a recording.{0D},,
635,0xB362,redirect,0xABCC,45,Your mother was saying you're\nstill single?{0D},,1 isla(s) 91 inline
636,0xB391,redirect,0xABFC,60,"Don't get me wrong, I'm not some\ncareer woman or anything.{0D}",,3 isla(s) 91 inline
637,0xB3DC,redirect,0xAC41,102,I just don't think I'm ready to start\na family.  Because of my health.  I\ndon't want to be a burden.{0D},,4 isla(s) 91 inline
638,0xB421,redirect,0xACB3,98,Someday I want to show the world\nthe media aren't just tools of the\ngovernment and big business.{0D},,3 isla(s) 91 inline
639,0xB468,redirect,0xAD1E,29,I'm a news anchor with BBC.{0D},,2 isla(s) 91 inline
640,0xB493,redirect,0xAD41,43,We always watch your program at\nmy house.{0D},,
641,0xB4B8,redirect,0xAD6C,20,Are you off today?{0D},,
642,0xB4D3,redirect,0xAD80,48,I'm taking some time off because\nof my health.{0D},,3 isla(s) 91 inline
643,0xB500,redirect,0xADB9,109,The news they're showing right\nnow is a CG me.{80238057}I don't think anyone will be able to\ntell the difference.{0D},,1 isla(s) 91 inline
644,0xB561,redirect,0xAE29,41,I don't think anyone will know it's\nCG.{0D},,1 isla(s) 91 inline
645,0xB58E,redirect,0xAE55,13,Her illness{0D},,1 isla(s) 91 inline
646,0xB59B,redirect,0xAE65,25,How are you holding up?{0D},,1 isla(s) 91 inline
647,0xB5AA,redirect,0xAE84,149,Not very well.  They're\nsuppressing the disease with\ndrugs for now.{80238057}I can't die yet.{80238057}Not until I know the truth and put\neverything behind me.{0D},,3 isla(s) 91 inline
648,0xB623,redirect,0xAF22,22,Are you in any pain?{0D},,
649,0xB62E,redirect,0xAF38,51,No... but I'm scared.  I don't want\nto die alone.{0D},,2 isla(s) 91 inline
650,0xB689,redirect,0xAF71,36,Have they still not found a donor?{0D},,1 isla(s) 91 inline
651,0xB698,redirect,0xAF98,59,No.  They say there might not be\nanyone for me on Beyond.{0D},,2 isla(s) 91 inline
652,0xB6E7,redirect,0xAFD9,39,"Don't worry, you're gonna get\nbetter.{0D}",,
653,0xB6FC,redirect,0xB003,67,"That's what I keep saying, but... I\nknow I'm only kidding myself.{0D}",,1 isla(s) 91 inline
654,0xB729,redirect,0xB049,32,They still can't find a donor?{0D},,1 isla(s) 91 inline
655,0xB74E,redirect,0xB06C,114,"No.  Still waiting.{80238057}I was able to move up the waiting\nlist thanks to Dad, but they can't\nfind a match for me.{0D}",,2 isla(s) 91 inline
656,0xB7C5,redirect,0xB0E4,71,They say if they don't find a donor\nthere's nothing else they can do.{0D},,1 isla(s) 91 inline
657,0xB7FC,redirect,0xB12E,52,We were talking about it with this\ndoctor we know.{0D},,1 isla(s) 91 inline
658,0xB823,redirect,0xB165,38,"And they said the same thing,\nright?{0D}",,2 isla(s) 91 inline
659,0xB836,redirect,0xB191,6,....{0D},,
660,0xB83D,redirect,0xB197,23,All I can do is wait.{0D},,1 isla(s) 91 inline
661,0xB850,redirect,0xB1B1,24,How's your body doing?{0D},,
662,0xB865,redirect,0xB1C9,32,Same as always.  No good news.{0D},,1 isla(s) 91 inline
663,0xB886,redirect,0xB1EC,93,It's so aggravating not being able\nto do anything for myself.  I'm just\nstuck here waiting.{0D},,2 isla(s) 91 inline
664,0xB8CB,redirect,0xB24F,103,Your mother was worried about\nan illness she said you have.{80238057}Would you... mind telling me about\nit?{0D},,1 isla(s) 91 inline
665,0xB90C,redirect,0xB2B9,171,"I have aplastic anemia.{80238057}The hematopoietic stem cells in my\nbone marrow, the ones that\ncreate new blood, have become\n damaged and I can't produce blood\ncells properly.{0D}",,5 isla(s) 91 inline
666,0xB983,redirect,0xB373,79,"I can become anemic, or get\nhemorrhages, or be more\nsusceptible to infection.{0D}",,1 isla(s) 91 inline
667,0xB9CC,redirect,0xB3C5,35,"That's why you're so pale, is it?{0D}",,1 isla(s) 91 inline
668,0xB9DF,redirect,0xB3EB,100,"I've got aplastic anemia.  Basically,\nit's a disease where you become\nunable to produce new blood.{0D}",,1 isla(s) 91 inline
669,0xBA26,redirect,0xB452,58,They're suppressing it with drugs\nuntil we find a donor.{0D},,1 isla(s) 91 inline
670,0xBA55,redirect,0xB48F,78,"The thing is, they don't know how\nlong the medication will continue\nto work.{0D}",,3 isla(s) 91 inline
671,0xBA8C,redirect,0xB4E6,11,Its cause{0D},,
672,0xBA97,redirect,0xB4F1,41,How did you get such a serious\nillness?{0D},,1 isla(s) 91 inline
673,0xBAAE,redirect,0xB51D,91,In my case it was exposure to\ncosmic radiation here.{80238057}I have secondary aplastic anemia.{0D},,1 isla(s) 91 inline
674,0xBB2B,redirect,0xB57B,74,"Unlike Home, the surface of\nBeyond gets hit by a good deal of\nradiation.{0D}",,3 isla(s) 91 inline
675,0xBB7E,redirect,0xB5CE,54,"So they must offer some form of\ncompensation, right?{0D}",,
676,0xBBC9,redirect,0xB604,63,"Unfortunately, they haven't set up\nanything official yet, no.{0D}",,2 isla(s) 91 inline
677,0xBBFA,redirect,0xB649,126,"Anti-space groups like the\nrepatriatists do offer support\nmoney, but I don't want to end up\n being used by people like them.{0D}",,2 isla(s) 91 inline
678,0xBC75,redirect,0xB6CD,16,Repatriatists?{0D},,
679,0xBC90,redirect,0xB6DD,22,"Yeah, repatriatists.{0D}",,1 isla(s) 91 inline
680,0xBCC7,redirect,0xB6F6,112,Environmental destruction in space\nhas become a serious problem.{80238057}Beyond is one of the issues they\nfocus on.{0D},,3 isla(s) 91 inline
681,0xBD0E,redirect,0xB76F,68,That's what sparked the\nmovement.  They say we should\nreturn Home.{0D},,
682,0xBD4B,redirect,0xB7B3,60,"Repatri... yeah, they were talking\nabout them on the news.{0D}",,1 isla(s) 91 inline
683,0xBD70,redirect,0xB7F2,29,"It was your show, actually.{0D}",,1 isla(s) 91 inline
684,0xBD87,redirect,0xB812,19,Treatment methods{0D},,1 isla(s) 91 inline
685,0xBD96,redirect,0xB828,39,How do you treat something like\nthat?{0D},,3 isla(s) 91 inline
686,0xBDA3,redirect,0xB858,77,Someone at your father's work\nwas saying you need a bone\nmarrow transplant?{0D},,2 isla(s) 91 inline
687,0xBDE0,redirect,0xB8AB,7,Yeah.{0D},,
688,0xBDEB,redirect,0xB8B2,126,"Dad talked me into getting\nimmunosuppressive drug\ntherapy.{80238057}I can see why he wanted me to try\nit, but it's not doing much.{0D}",,2 isla(s) 91 inline
689,0xBE40,redirect,0xB936,89,"Apparently in moderate to severe\ncases like mine, hormone therapy\nhas no effect either.{0D}",,1 isla(s) 91 inline
690,0xBE89,redirect,0xB992,16,"That bad, huh?{0D}",,
691,0xBEA0,redirect,0xB9A2,55,My only remaining option is a bone\nmarrow transplant.{0D},,1 isla(s) 91 inline
692,0xBECF,redirect,0xB9DC,25,Bone marrow transplants{0D},,1 isla(s) 91 inline
693,0xBED8,redirect,0xB9F8,88,The director at BCCH was telling\nus a bone marrow transplant is a\ndifficult procedure.{0D},,1 isla(s) 91 inline
694,0xBF0F,redirect,0xBA53,27,A bone marrow transplant?{0D},,1 isla(s) 91 inline
695,0xBF1E,redirect,0xBA71,67,They replace my damaged marrow\nwith marrow from a healthy\nperson.{0D},,3 isla(s) 91 inline
696,0xBF53,redirect,0xBABD,96,"But in order to do the transplant,\nthey need marrow from someone\nwith the same HLA type as me.{0D}",,
697,0xBF96,redirect,0xBB1D,88,We still haven't found someone\nwith my type.{80238057}The transplant costs are enormous\ntoo.{0D},,1 isla(s) 91 inline
698,0xBFDF,redirect,0xBB78,18,Transplant costs{0D},,1 isla(s) 91 inline
699,0xBFEE,redirect,0xBB8D,92,"I hope you don't mind me asking,\nbut... how are you planning on\npaying for the transplant?{0D}",,1 isla(s) 91 inline
700,0xC023,redirect,0xBBEC,119,Part of it was going to come from\nmoney Dad borrowed from his\ncompany.{80238057}Maybe that's what started this\nwhole thing?{0D},,1 isla(s) 91 inline
701,0xC076,redirect,0xBC66,68,"So, Hojo was looking for money.  I\ncan think of one way to get it.{0D}",,2 isla(s) 91 inline
702,0xC0AF,redirect,0xBCB0,80,"There could be a connection,\nyeah.  It gives weight to what that\nguy said too.{0D}",,1 isla(s) 91 inline
703,0xC0E6,redirect,0xBD03,149,"The transplant costs,\nhospitalization fees,\nimmunosuppressants....{80238057}I don't know where I'm going to\nget all the money even if we do\nfind a donor.{0D}",,6 isla(s) 91 inline
704,0xC125,redirect,0xBDAA,59,You don't look like you're\nstrapped for cash or anything.{0D},,1 isla(s) 91 inline
705,0xC136,redirect,0xBDE8,156,"It's more expensive than you\nthink.{80238057}Until recently, my position on the\nwaiting list was 5, which is for\n\n people who can't even pay for the\ntransplant.{0D}",,3 isla(s) 91 inline
706,0xC1B5,redirect,0xBE8D,42,"But last month, I finally got some\nhope.{0D}",,1 isla(s) 91 inline
707,0xC1DE,redirect,0xBEBA,47,That's why I'm always checking my\nphone here.{0D},,2 isla(s) 91 inline
708,0xC205,redirect,0xBEEF,78,It looks like Dad got me moved up.\nI'm so grateful for everything he's\ndone.{0D},,2 isla(s) 91 inline
709,0xC23A,redirect,0xBF43,22,Hojo's disappearance{0D},,1 isla(s) 91 inline
710,0xC249,redirect,0xBF5C,71,Do you have any theories about\nwhat might've happened to your\nfather?{0D},,1 isla(s) 91 inline
711,0xC26C,redirect,0xBFA6,109,He's not the type of person to\ndisappear and not tell anyone.{80238057}He must have become involved in\nsomething.{0D},,2 isla(s) 91 inline
712,0xC2C7,redirect,0xC019,63,Did he mention anything in\nparticular before he went\nmissing?{0D},,1 isla(s) 91 inline
713,0xC2EE,redirect,0xC05B,86,"Actually, yeah.  The word\n""Plato"", several times.  I don't\nknow what he meant by it.{0D}",,2 isla(s) 91 inline
714,0xC345,redirect,0xC0B7,50,"Again with this Plato, or Pluto,\nwhatever it is.{0D}",,1 isla(s) 91 inline
715,0xC366,redirect,0xC0EC,33,You can't recall anything else?{0D},,
716,0xC37B,redirect,0xC10D,90,"I was away on assignment at the\ntime.{80238057}When I got back, Mom had already\nleft for Home.{0D}",,2 isla(s) 91 inline
717,0xC3F0,redirect,0xC16D,68,If I had been here I wouldn't have\nlet her do something like that.{0D},,
718,0xC42F,redirect,0xC1B1,39,I hadn't talked much with Dad\nlately.{0D},,1 isla(s) 91 inline
719,0xC45C,redirect,0xC1DB,36,What about the 15th of last\nmonth?{0D},,1 isla(s) 91 inline
720,0xC46D,redirect,0xC202,92,"The 15th? You mean the last time\nanyone saw Dad?{80238057}Like I said, I was away on\nassignment.{0D}",,3 isla(s) 91 inline
721,0xC4A8,redirect,0xC267,71,There's no sign of anyone having\nhad contact with him after the\n15th.{0D},,1 isla(s) 91 inline
722,0xC4DD,redirect,0xC2B1,5,K-9{0D},,
723,0xC4E8,redirect,0xC2B6,59,It seems your father was working\non something called K-9.{0D},,2 isla(s) 91 inline
724,0xC52D,redirect,0xC2F7,35,K-9? He never mentioned it to\nme.{0D},,
725,0xC546,redirect,0xC31A,59,"I've never heard of it before. \nSome kind of code, maybe?{0D}",,1 isla(s) 91 inline
726,0xC56F,redirect,0xC358,7,Plato{0D},,
727,0xC57C,redirect,0xC35F,105,So you don't know what he\ncould've meant by this Plato or\nPluto thing?{80238057}Your mother mentioned it too.{0D},,2 isla(s) 91 inline
728,0xC5C5,redirect,0xC3CE,59,Wish I knew.  There's nowhere\nwith a name like that here.{0D},,1 isla(s) 91 inline
729,0xC60C,redirect,0xC40C,35,Maybe it's some sort of\ncodename?{0D},,
730,0xC63B,redirect,0xC432,12,The CD-ROM{0D},,
731,0xC650,redirect,0xC43E,41,Do you know anything about this\nCD-ROM?{0D},,1 isla(s) 91 inline
732,0xC677,redirect,0xC46A,42,I can't believe my father had that\nhere.{0D},,1 isla(s) 91 inline
733,0xC69A,redirect,0xC497,28,I had no idea he had that.{0D},,1 isla(s) 91 inline
734,0xC6BF,redirect,0xC4B6,59,A CD-ROM? I've never seen one\nhere.  All we have are CDs.{0D},,2 isla(s) 91 inline
735,0xC700,redirect,0xC4F7,20,"Yeah, we remember.{0D}",,
736,0xC715,redirect,0xC50B,39,We should go back to the living\nroom.{0D},,1 isla(s) 91 inline
737,0xC72A,redirect,0xC535,23,Let's go take a look.{0D},,1 isla(s) 91 inline
738,0xC73D,redirect,0xC54F,36,I'm worried about that phone call.{0D},,1 isla(s) 91 inline
739,0xC776,redirect,0xC576,41,I don't know anything about any\nCD-ROM.{0D},,1 isla(s) 91 inline
740,0xC791,redirect,0xC5A2,53,"All we have in the house are CDs,\nas far as I know.{0D}",,1 isla(s) 91 inline
741,0xC7B0,redirect,0xC5DA,5,CDs{0D},,
742,0xC7BD,redirect,0xC5DF,37,I had no idea that was here\nbefore.{0D},,
743,0xC7F6,redirect,0xC604,33,I guess my father hid it there.{0D},,1 isla(s) 91 inline
744,0xC81D,redirect,0xC628,42,"So to your knowledge, you only\nhave CDs?{0D}",,2 isla(s) 91 inline
745,0xC848,redirect,0xC658,25,"Yeah, Dad's collection.{0D}",,
746,0xC875,redirect,0xC671,44,His CDs on the shelves in the\nliving room.{0D},,2 isla(s) 91 inline
747,0xC894,redirect,0xC6A3,31,His CDs on the shelves there.{0D},,1 isla(s) 91 inline
748,0xC8B3,redirect,0xC6C5,54,Perhaps that phone call has\nsomething to do with it?{0D},,
749,0xC8F6,redirect,0xC6FB,44,My mother and I never used CDs. \nJust Dad.{0D},,3 isla(s) 91 inline
750,0xC92F,redirect,0xC730,51,We were right about Hojo hiding\nit among his CDs.{0D},,1 isla(s) 91 inline
751,0xC96C,redirect,0xC766,41,There was that CD with the noise\non it.{0D},,2 isla(s) 91 inline
752,0xC9AF,redirect,0xC795,20,Let's look for it.{0D},,
753,0xC9CC,redirect,0xC7A9,15,Family crests{0D},,1 isla(s) 91 inline
754,0xC9D9,redirect,0xC7BB,80,"You know this CD-ROM?{80238057}Well, we need to know about\nfamily crests to load it.{0D}",,2 isla(s) 91 inline
755,0xCA06,redirect,0xC811,29,We have a question for you.{0D},,1 isla(s) 91 inline
756,0xCA17,redirect,0xC831,52,What does your family crest look\nlike? Your kamon.{0D},,1 isla(s) 91 inline
757,0xCA44,redirect,0xC868,105,"Come on? Oh, our kamon!{80238057}The traditional Hojo crest is three\ntriangles arranged in a larger\ntriangle.{0D}",,3 isla(s) 91 inline
758,0xCAB9,redirect,0xC8DA,17,Why do you ask?{0D},,
759,0xCAC6,redirect,0xC8EB,74,We found out Tokugawa use\nfamily crests for an employee\npassword system.{0D},,2 isla(s) 91 inline
760,0xCAFF,redirect,0xC93B,70,I see.  I thought it was kind of\nstrange having that thing up\nthere.{0D},,1 isla(s) 91 inline
761,0xCB24,redirect,0xC984,90,"Basically, the only computer that\nwill let us access this disc uses\ncrests as passwords.{0D}",,3 isla(s) 91 inline
762,0xCB71,redirect,0xC9E7,8,I see.{0D},,
763,0xCB94,redirect,0xC9EF,52,Do you have anything with any\ninformation on them?{0D},,2 isla(s) 91 inline
764,0xCBB5,redirect,0xCA29,29,Like a book or a data disc?{0D},,1 isla(s) 91 inline
765,0xCBD4,redirect,0xCA49,55,There's a chart on the wall next to\nthe shoji screen.{0D},,
766,0xCBF7,redirect,0xCA80,15,See it there?{0D},,
767,0xCC16,redirect,0xCA8F,43,There's a chart on the wall in the\nstudy.{0D},,1 isla(s) 91 inline
768,0xCC3B,redirect,0xCABD,48,There's a chart of family crests in\nthe study.{0D},,1 isla(s) 91 inline
769,0xCC54,redirect,0xCAF0,16,Unusual events{0D},,1 isla(s) 91 inline
770,0xCC5F,redirect,0xCB03,35,Anything unusual happened\nlately?{0D},,1 isla(s) 91 inline
771,0xCC7E,redirect,0xCB29,66,"There have been a few crank\ncalls, but I get those all the time.{0D}",,
772,0xCCBB,redirect,0xCB6B,15,All the time?{0D},,1 isla(s) 91 inline
773,0xCCCA,redirect,0xCB7D,44,"Yeah, because I'm somewhat of a\ncelebrity.{0D}",,1 isla(s) 91 inline
774,0xCCF1,redirect,0xCBAC,66,You should still be careful anyway.\nThey might not all be jokes.{0D},,2 isla(s) 91 inline
775,0xCD26,redirect,0xCBF4,25,Still no word from Dad.{0D},,1 isla(s) 91 inline
776,0xCD41,redirect,0xCC10,34,"It's funny, this talk about CDs.{0D}",,1 isla(s) 91 inline
777,0xCD64,redirect,0xCC35,137,There was a call from a woman\nsaying my Dad had borrowed a CD\nfrom her.{80238057}When I told her I didn't know\nanything about it she hung up.{0D},,6 isla(s) 91 inline
778,0xCDD9,redirect,0xCCD0,59,She asked for a CD? The timing's\na little too convenient.{0D},,1 isla(s) 91 inline
779,0xCE06,redirect,0xCD0E,46,It was a woman? Do you have the\ncall's data?{0D},,1 isla(s) 91 inline
780,0xCE37,redirect,0xCD3F,55,"No, it was encrypted.  Plus it was\na voice-only call.{0D}",,2 isla(s) 91 inline
781,0xCE78,redirect,0xCD7C,20,A voice-only call?{0D},,
782,0xCE87,redirect,0xCD90,60,That's what people do if they've\ngot some ulterior motive.{0D},,
783,0xCEC4,redirect,0xCDCC,35,I wouldn't call this coincidence.{0D},,1 isla(s) 91 inline
784,0xCED7,redirect,0xCDF2,36,You think they found out about\nit?{0D},,1 isla(s) 91 inline
785,0xCEFE,redirect,0xCE19,66,There's been nothing out of the\nordinary besides the phone call.{0D},,1 isla(s) 91 inline
786,0xCF3D,redirect,0xCE5E,41,Good thing we found it before\nthey did.{0D},,2 isla(s) 91 inline
787,0xCF66,redirect,0xCE8D,35,We better find it before they do.{0D},,
788,0xCF95,redirect,0xCEB0,24,BCP's press conference{0D},,1 isla(s) 91 inline
789,0xCFA2,redirect,0xCECB,84,We're the only station that still\ntalks about Beyond's drug problem\nat any length.{0D},,2 isla(s) 91 inline
790,0xCFDB,redirect,0xCF25,42,"Tokugawa control the media too,\ndo they?{0D}",,1 isla(s) 91 inline
791,0xCFF8,redirect,0xCF52,44,"Most places, but not everyone,\nand not us.{0D}",,1 isla(s) 91 inline
792,0xD029,redirect,0xCF81,55,"We can't ignore a press\nconference like that, though.{0D}",,2 isla(s) 91 inline
793,0xD058,redirect,0xCFBE,54,It looks like people are buying\nwhat they're saying.{0D},,1 isla(s) 91 inline
794,0xD095,redirect,0xCFF7,82,"If we can just get some evidence\ntogether, we should be able to\nclear your name.{0D}",,2 isla(s) 91 inline
795,0xD0C2,redirect,0xD04F,7,Yeah.{0D},,
796,0xD0C9,redirect,0xD056,57,We need to prove you're innocent.\nAnd that BCP's lying.{0D},,1 isla(s) 91 inline
797,0xD110,redirect,0xD092,22,The question is how.{0D},,1 isla(s) 91 inline
798,0xD119,redirect,0xD0AB,9,Open up{0D},,
799,0xD124,redirect,0xD0B4,10,Lorraine{0D},,
800,0xD135,redirect,0xD0BE,2,{0D},,
801,0xD186,redirect,0xD0C0,2,{0D},,
802,0xD199,redirect,0xD0C5,2,{0D},,
803,0xD1D0,redirect,0xD0C7,2,{0D},,
804,0xD21D,redirect,0xD0CC,2,{0D},,
805,0xD25A,redirect,0xD0CE,2,{0D},,
806,0xD26D,redirect,0xD0D0,2,{0D},,
807,0xD2A4,redirect,0xD0D2,2,{0D},,
808,0xD2DD,redirect,0xD0D4,2,{0D},,
809,0xD32C,redirect,0xD0D6,2,{0D},,
810,0xD36B,redirect,0xD0D8,2,{0D},,
811,0xD3A8,redirect,0xD0DA,2,{0D},,
812,0xD3BF,redirect,0xD0DC,2,{0D},,
813,0xD404,redirect,0xD0DE,2,{0D},,
814,0xD421,redirect,0xD0E0,2,{0D},,
815,0xD498,redirect,0xD0E2,2,{0D},,
816,0xD4C1,redirect,0xD0E4,52,My EMPS accident happened while\nwe were separated.{0D},,2 isla(s) 91 inline
817,0xD508,redirect,0xD11E,69,We never saw each other again\nuntil she came to my office that\nday.{0D},,2 isla(s) 91 inline
818,0xD555,redirect,0xD169,55,The time we spent together...\nwasn't always the best.{0D},,2 isla(s) 91 inline
819,0xD594,redirect,0xD1A6,14,Hojo's death{0D},,
820,0xD5A5,redirect,0xD1B4,61,"Karen, about Hojo... I mean, your\nfather....  I'm so sorry.{0D}",,1 isla(s) 91 inline
821,0xD5D6,redirect,0xD1F4,154,"I was prepared for the worst, but\nit's just terrible what happened to\nhim.{80238057}I guess... I really am all alone now.\nNeither of them is ever coming\nback.{0D}",,3 isla(s) 91 inline
822,0xD63F,redirect,0xD297,61,Tell me the truth.  How was my\nfather involved in all this?{0D},,1 isla(s) 91 inline
823,0xD680,redirect,0xD2D7,11,The truth{0D},,1 isla(s) 91 inline
824,0xD68B,redirect,0xD2E5,78,Your father was forced to develop\nDDS products for concealing\nillegal drugs.{0D},,1 isla(s) 91 inline
825,0xD6E0,redirect,0xD336,83,I see.  I figured it was something\nlike that.{80238057}Just another victim of Tokugawa.{0D},,1 isla(s) 91 inline
826,0xD719,redirect,0xD38C,92,He probably started selling Narc\nwith Ishida to scrape together\nmoney for your transplant.{0D},,2 isla(s) 91 inline
827,0xD784,redirect,0xD3EE,23,"And then, Dad was....{0D}",,1 isla(s) 91 inline
828,0xD799,redirect,0xD408,37,He was silenced.  Just like Ishida.{0D},,1 isla(s) 91 inline
829,0xD7C0,redirect,0xD430,180,"Your father, your mother,\nIshida....{80238057}They were all killed to keep the\ntruth behind Narc a secret.{80238057}Tokugawa and Gates have been\nworking together for goodness\nknows how long.{0D}",,2 isla(s) 91 inline
830,0xD85D,redirect,0xD4EA,15,Your feelings{0D},,
831,0xD86A,redirect,0xD4F9,6,Show{0D},,
832,0xD875,redirect,0xD4FF,12,Hojo photo{0D},,1 isla(s) 91 inline
833,0xD884,redirect,0xD50E,63,"You'd never know all the\nproblems they had, seeing them\nhere.{0D}",,
834,0xD8AD,redirect,0xD54D,53,I can't believe I might never see\nDad again either.{0D},,1 isla(s) 91 inline
835,0xD8D0,redirect,0xD585,55,That's a picture of Mom and Dad. \nWhere'd you get it?{0D},,2 isla(s) 91 inline
836,0xD8F1,redirect,0xD5C2,36,Your mother gave it to me on\nHome.{0D},,1 isla(s) 91 inline
837,0xD926,redirect,0xD5E9,96,"So that's Hojo, huh... he doesn't\nlook like the type who'd just leave\neverything and run away.{0D}",,1 isla(s) 91 inline
838,0xD94F,redirect,0xD64C,29,I wonder where he could be.{0D},,
839,0xD970,redirect,0xD669,58,"I'm sorry, but we still need this\nfor the investigation.{0D}",,2 isla(s) 91 inline
