id,jp_addr,tipo,destino,bytes,original,traduccion,notas
564,0x86D4,redirect,0x8C8B,37,What are you guys whispering\nabout?{0D},,
565,0x86F3,redirect,0x8CB0,30,"You look... dazzling, Chris.{0D}",,1 isla(s) 91 inline
566,0x871E,redirect,0x8CD1,49,"Aww, thanks.  It's nice to hear\nthat at my age.{0D}",,3 isla(s) 91 inline
567,0x873B,redirect,0x8D0B,36,"Oh, don't, you'll see my wrinkles.{0D}",,1 isla(s) 91 inline
568,0x8766,redirect,0x8D32,62,I don't wanna believe such a\nstunning woman is with Sadaoki.{0D},,1 isla(s) 91 inline
569,0x879B,redirect,0x8D73,44,"You look even more beautiful\ntoday, Chris.{0D}",,1 isla(s) 91 inline
570,0x87BA,redirect,0x8DA5,28,"You're too nice, Jonathan.{0D}",,1 isla(s) 91 inline
571,0x87DD,redirect,0x8DC4,60,"My face is a little swollen with the\nzero gravity, though.{0D}",,1 isla(s) 91 inline
572,0x87FE,redirect,0x8E03,68,"Not at all.  I don't know why, but it\nonly makes you look younger.{0D}",,1 isla(s) 91 inline
573,0x8823,redirect,0x8E4A,29,Women must really love you.{0D},,1 isla(s) 91 inline
574,0x883E,redirect,0x8E6A,78,I don't think I can adequately\nconvey how awestruck I am by\nyour loveliness.{0D},,2 isla(s) 91 inline
575,0x8857,redirect,0x8EBE,47,"The compliments never stop with\nyou, do they?{0D}",,1 isla(s) 91 inline
576,0x887C,redirect,0x8EF0,57,She isn't one of those escorts. \nDon't you forget that.{0D},,1 isla(s) 91 inline
577,0x88AF,redirect,0x8F2C,39,That necklace must've been\nexpensive.{0D},,2 isla(s) 91 inline
578,0x88C6,redirect,0x8F59,34,It was a gift.  Nothing special.{0D},,
579,0x88E9,redirect,0x8F7B,24,A gift? From Tokugawa?{0D},,
580,0x890E,redirect,0x8F93,44,Same probably goes for those\nearrings too.{0D},,1 isla(s) 91 inline
581,0x8931,redirect,0x8FC2,53,I know my way around jewelry\nfrom my modeling days.{0D},,
582,0x8968,redirect,0x8FF7,26,Those are nice earrings.{0D},,1 isla(s) 91 inline
583,0x8985,redirect,0x9014,56,I only get to wear them when I go\nto things like this.{0D},,
584,0x89AA,redirect,0x904C,46,They're not very appropriate for a\nhospital.{0D},,1 isla(s) 91 inline
585,0x89D5,redirect,0x907D,23,Were they a gift too?{0D},,2 isla(s) 91 inline
586,0x89FA,redirect,0x909A,42,That's too bad.  They look great on\nyou.{0D},,1 isla(s) 91 inline
587,0x8A0D,redirect,0x90C7,38,Are you gonna be okay with those\non?{0D},,
588,0x8A2C,redirect,0x90F0,25,It's zero gravity here.{0D},,
589,0x8A39,redirect,0x9109,65,"These are the zero-gravity\nadhesive type, not the pierced\ntype.{0D}",,
590,0x8A7A,redirect,0x914D,59,That's a smokin' dress.  It was\npractically made for you.{0D},,1 isla(s) 91 inline
591,0x8A9B,redirect,0x918B,62,"Well, thank you.  You really know\nhow to talk to the ladies.{0D}",,2 isla(s) 91 inline
592,0x8ACA,redirect,0x91CF,36,It totally compliment your curves.{0D},,
593,0x8ADF,redirect,0x91F3,78,(I can finally get a better look at\nthem now.  Wow.  And what a\nview it is.){0D},,
594,0x8B10,redirect,0x9241,73,"Any woman can wear black, but\nwhen you wear black, you WEAR\nthat thing.{0D}",,1 isla(s) 91 inline
595,0x8B35,redirect,0x928D,30,"I appreciate that, Jonathan.{0D}",,1 isla(s) 91 inline
596,0x8B4E,redirect,0x92AE,31,Tokugawa give you that dress?{0D},,1 isla(s) 91 inline
597,0x8B6D,redirect,0x92D0,48,If we show that here Tokugawa\nwill see it too.{0D},,2 isla(s) 91 inline
598,0x8B96,redirect,0x9306,84,Let's not show that around here. \nWe don't want you-know-who to\nfind out about it.{0D},,2 isla(s) 91 inline
599,0x8BDD,redirect,0x9360,2,{0D},,
600,0x8C1E,redirect,0x9362,2,{0D},,
601,0x8C41,redirect,0x9364,2,{0D},,
602,0x8C6A,redirect,0x9366,2,{0D},,
603,0x8CC1,redirect,0x9368,2,{0D},,
604,0x8CDC,redirect,0x936A,2,{0D},,
605,0x8CF5,redirect,0x936C,18,"Hey, Salavatore?{0D}",,1 isla(s) 91 inline
606,0x8D04,redirect,0x9381,7,Yeah?{0D},,
607,0x8D19,redirect,0x9388,2,{0D},,
608,0x8D46,redirect,0x938A,2,{0D},,
609,0x8D8F,redirect,0x938C,2,{0D},,
610,0x8DA2,redirect,0x938E,5,Him{0D},,
611,0x8DB3,redirect,0x9393,23,I heard you quit BCP.{0D},,1 isla(s) 91 inline
612,0x8DCC,redirect,0x93AD,135,"I just wasn't cut out for it.  Police\nwork ain't my thing, to be\nhonest.{80238057}One day I decided I'd had enough. \nThat was 15 years ago.{0D}",,3 isla(s) 91 inline
613,0x8E31,redirect,0x943D,53,"I was married twice, but neither\nof 'em worked out.{0D}",,2 isla(s) 91 inline
614,0x8E5E,redirect,0x9478,28,Don't got any kids either.{0D},,
615,0x8E7B,redirect,0x9494,82,I'm just here on the side.  I only\ncame 'cause I happened to have\nsome time off.{0D},,2 isla(s) 91 inline
616,0x8EAA,redirect,0x94EC,88,It's a li'l shindig Tokugawa's put\ntogether for everyone.  Relax and\nenjoy yourselves.{0D},,2 isla(s) 91 inline
617,0x8EE9,redirect,0x954A,108,Chris said it herself.  This is a\nparty.  It's a waste of time comin' if\nyou ain't gonna try and enjoy it.{0D},,3 isla(s) 91 inline
618,0x8F28,redirect,0x95BF,10,His work{0D},,
619,0x8F31,redirect,0x95C9,32,What are you up to these days?{0D},,
620,0x8F3C,redirect,0x95E9,158,"Tokugawa got me a job at his\nMoon Plant.  I'm the head of\nsecurity there.{80238057}Glad I ain't a cop no more, but it's\nnot like I got a PhD or nothin',\nyou know?{0D}",,5 isla(s) 91 inline
621,0x8FBB,redirect,0x9696,119,It's pretty basic stuff.  Just keepin'\nwatch over the place.{80238057}Less pressure since you ain't\nwearin' a badge either.{0D},,2 isla(s) 91 inline
622,0x8FFC,redirect,0x9713,160,"I also oversee the minin' and\ntransport operations.{80238057}Not like we got a lot to worry\nabout in terms of security.{80238057}I mean, it's the Moon, for Christ's\nsake.{0D}",,3 isla(s) 91 inline
623,0x905B,redirect,0x97BC,42,Place ain't exactly crawlin' with\nthugs.{0D},,2 isla(s) 91 inline
624,0x9082,redirect,0x97EC,17,The new product{0D},,
625,0x908D,redirect,0x97FD,47,I ain't that familiar with it.  Ask\nTokugawa.{0D},,1 isla(s) 91 inline
626,0x90B2,redirect,0x982F,73,I ain't into that stuff.  Got my\nhands busy with all the broads\nanyway.{0D},,2 isla(s) 91 inline
627,0x90ED,redirect,0x9881,85,"There you go worryin' again,\nJonny boy.  Relax, those guys ain't\ngot a chance here.{0D}",,3 isla(s) 91 inline
628,0x914A,redirect,0x98DF,68,This ain't their turf.  Probably just\ncame to check the place out.{0D},,1 isla(s) 91 inline
629,0x9181,redirect,0x9926,82,You're better off not saying\nanything.  You might give these\ntwo the wrong idea.{0D},,2 isla(s) 91 inline
630,0x91B2,redirect,0x997E,16,The Moon Plant{0D},,
631,0x91C3,redirect,0x998E,159,It's one of Tokugawa's Made in\nSpace factories.{80238057}We mine Lunar minerals and make\ndrugs and rare metals under\nmicrogravity.{80238057}It's located in Mare Imbrium.{0D},,2 isla(s) 91 inline; cadena 92: 3 fragmentos unidos
632,0x9244,redirect,0x9A54,63,Lemme know if you're ever in the\narea.  I'll give you a tour.{0D},,
633,0x929B,redirect,0x9A93,16,That's enough!{0D},,
634,0x92C4,redirect,0x9AA3,20,Chris and Tokugawa{0D},,
635,0x92DB,redirect,0x9AB7,44,What kinda relationship do these\ntwo have?{0D},,
636,0x92F0,redirect,0x9AE3,32,You kiddin'? Ain't it obvious?{0D},,
637,0x9317,redirect,0x9B03,47,"Better not try anything with Chris,\nJonathan.{0D}",,
638,0x9346,redirect,0x9B32,57,(Psshh....  I already know what\nthey feel like anyway.){0D},,
639,0x936F,redirect,0x9B6B,30,"She does call him ""Sadaoki"".{0D}",,
640,0x939A,redirect,0x9B89,23,Who are these people?{0D},,
641,0x93B7,redirect,0x9BA0,33,Never met either of 'em before.{0D},,
642,0x93D0,redirect,0x9BC1,77,"Hey, it's us back in the day! I still\nthink about those great times we\nhad.{0D}",,
643,0x941B,redirect,0x9C0E,35,I'll never forget all that fever.{0D},,
644,0x9440,redirect,0x9C31,35,You guys keepin' secrets or\nwhat?{0D},,
645,0x9461,redirect,0x9C54,71,"That's a Tokugawa ID, ain't it? I\ngot one of them for the Moon\nPlant.{0D}",,
646,0x94A4,redirect,0x9C9B,17,Shit! Jonathan!{0D},,
647,0x94C9,redirect,0x9CAC,68,"Uhh... no, it's not.  Forget it, it's...\njust my driver's license.{0D}",,
648,0x952E,redirect,0x9CF0,49,Somebody bang you upside the\nhead or somethin'?{0D},,
649,0x9541,redirect,0x9D21,46,"You got a bit of a pot belly now,\ndon't you?{0D}",,
650,0x9566,redirect,0x9D4F,40,Think so? Maybe it's just the\nzero Gs?{0D},,
651,0x9591,redirect,0x9D77,58,"C'mon, give a guy a break.  It's\njust the way I'm built.{0D}",,
652,0x95BA,redirect,0x9DB1,123,"Some of it's age, sure, but it's also\n'cause I've been on the Moon.{80238057}The gravity there's one-sixth of\nHome's, remember.{0D}",,
653,0x960D,redirect,0x9E2C,34,"You're calling it Moon fat, huh?{0D}",,
654,0x9620,redirect,0x9E4E,38,You don't seem to have changed\nmuch.{0D},,
655,0x9645,redirect,0x9E74,47,Guess I always did look kinda old\nfor my age.{0D},,
656,0x9664,redirect,0x9EA3,62,"Ain't got as much turf up there as\nI used to, lemme tell ya.{0D}",,
657,0x968F,redirect,0x9EE1,78,"Nice suit, Sal.  Doesn't look like\nyou've got any money problems\nthese days.{0D}",,
658,0x96C2,redirect,0x9F2F,51,I owe this to Tokugawa.  I owe\neverythin' to him.{0D},,
659,0x96F1,redirect,0x9F62,107,"You ever thought about leavin'\nBCP, Ed?{80238057}Who in their right mind wants to\nbe a public servant nowadays?{0D}",,
660,0x973A,redirect,0x9FCD,47,Sadaoki and Salvatore didn't get\nany younger.{0D},,
661,0x9761,redirect,0x9FFC,65,Neither did Chris or I.  A lot\nhappened while you were\nnapping.{0D},,
662,0x979A,redirect,0xA03D,48,"I don't think you don't belong\nhere, Jonathan!{0D}",,
663,0x97BD,redirect,0xA06D,24,So this is the Garden.{0D},,
664,0x97D4,redirect,0xA085,44,"What do you think, Jonathan?\nLike it here?{0D}",,
665,0x97FF,redirect,0xA0B1,160,I like to think of it as my own little\nGarden of Eden.  You can see the\nentire colony from here.{80238057}Do you have any idea how much it\ncost to build this place?{0D},,
666,0x984C,redirect,0xA151,2,{0D},,
667,0x9871,redirect,0xA153,2,{0D},,
668,0x987E,redirect,0xA155,2,{0D},,
669,0x9899,redirect,0xA157,2,{0D},,
670,0x98A6,redirect,0xA159,2,{0D},,
671,0x98D9,redirect,0xA15B,2,{0D},,
672,0x9920,redirect,0xA15D,2,{0D},,
673,0x9951,redirect,0xA15F,2,{0D},,
674,0x997A,redirect,0xA161,2,{0D},,
675,0x9997,redirect,0xA163,2,{0D},,
676,0x99B6,redirect,0xA165,2,{0D},,
677,0x99D7,inplace,0x99D7,6,blood,,sin codigo 91: revisar
678,0x99DD,redirect,0xA167,2,{0D},,
679,0x99E4,inplace,0x99E4,5,roll,,sin codigo 91: revisar
680,0x99E9,inplace,0x99E9,12,lastpic.pak,,sin codigo 91: revisar
